Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureTreeSize,measureNumLeaves,measureOutOfBagError,measureAttributesUsed,measureNumIterations
data,7,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1336.0,148.0,92.0,56.0,0.0,62.16216216216216,37.83783783783784,0.0,0.49684312773190864,0.16285285285285314,0.2773341803328871,104.77534835484677,99.58452461794995,365.8868656402569,362.65971886592575,3.2271467743311177,2.4722085516233574,2.4504035058508498,0.021805045772507553,42.82858400567136,0.2893823243626443,11.705417173345815,0.68,17.0,0.056910569105691054,7.0,0.943089430894309,116.0,0.32,8.0,0.7083333333333334,0.68,0.6938775510204083,0.633368530500152,0.9227642276422764,0.6700901729849099,0.6216216216216216,0.14674171421483775,0.8532582857851623,0.3783783783783784,NaN,0.6216216216216216,NaN,NaN,0.8213578190878503,0.5573957821184876,NaN,0.6216216216216216,0.085,0.001,0.07,0.0,70.0,0.0,19442.0,136615.0,16627.0,100.0,79.9999999999998,?,?,?,?,?,?,?
data,7,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1336.0,148.0,83.0,65.0,0.0,56.08108108108108,43.91891891891892,0.0,0.41767554479418895,0.16366366366366394,0.2788029131801373,105.29700323325002,100.11191385720137,365.8868656402569,369.07485267383294,-3.1879870335760643,2.4722085516233574,2.4937490045529254,-0.021540452929568,38.34952128246725,0.25911838704369766,10.48125114175944,0.48,12.0,0.0975609756097561,12.0,0.9024390243902439,111.0,0.52,13.0,0.5,0.48,0.4897959183673469,0.3887481168414294,0.7052032520325203,0.35683682966605074,0.5608108108108109,0.1609016095386253,0.8390983904613747,0.4391891891891892,NaN,0.5608108108108109,NaN,NaN,0.7666298401284032,0.4777468951732934,NaN,0.5608108108108109,0.111,0.0,0.1,0.0,100.0,0.0,19454.0,136615.0,16627.0,99.32432432432432,79.9999999999998,?,?,?,?,?,?,?
data,7,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1336.0,148.0,87.0,61.0,0.0,58.78378378378378,41.21621621621622,0.0,0.45995094813662735,0.16360360360360388,0.27867243313908613,105.25836213114607,100.06506138180647,365.8868656402569,370.4086062041172,-4.521740563860305,2.4722085516233574,2.5027608527305216,-0.030552301107164226,36.73757565660424,0.24822686254462326,10.04069265845824,0.72,18.0,0.08130081300813008,10.0,0.9186991869918699,113.0,0.28,7.0,0.6428571428571429,0.72,0.6792452830188679,0.6110113598945994,0.8569105691056911,0.5400705332402064,0.5878378378378378,0.14241098365176927,0.8575890163482307,0.41216216216216217,NaN,0.5878378378378378,NaN,NaN,0.7794657643957844,0.490364352787484,NaN,0.5878378378378378,0.119,0.0,0.1,0.0,100.0,0.0,19430.0,136615.0,16627.0,98.64864864864865,79.9999999999998,?,?,?,?,?,?,?
data,7,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1336.0,148.0,84.0,64.0,0.0,56.75675675675676,43.24324324324324,0.0,0.41714356039628325,0.1637537537537541,0.27895486340233583,105.35496488640597,100.16647579624932,365.8868656402569,369.7231772355514,-3.8363115952945464,2.4722085516233574,2.498129575915888,-0.02592102429253072,36.039673353586565,0.24351130644315247,9.84995000859667,0.48,12.0,0.07317073170731707,9.0,0.926829268292683,114.0,0.52,13.0,0.5714285714285714,0.48,0.5217391304347826,0.4368408483040036,0.8191869918699187,0.44440858815875084,0.5675675675675675,0.1651041295230678,0.8348958704769321,0.43243243243243246,NaN,0.5675675675675675,NaN,NaN,0.7919539029551006,0.4949918900651081,NaN,0.5675675675675675,0.128,0.001,0.12,0.0,120.0,0.0,19430.0,136615.0,16627.0,100.0,79.9999999999998,?,?,?,?,?,?,?
data,7,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1336.0,148.0,80.0,68.0,0.0,54.054054054054056,45.945945945945944,0.0,0.3912780499606847,0.16363363363363387,0.2787275055599807,105.15135027802698,99.94973381291531,371.00027393610264,367.7209379619989,3.2793359741037307,2.5067586076763693,2.484600932175668,0.022157675500700882,44.96140822568054,0.3037932988221658,12.11896901009411,0.5833333333333334,14.0,0.056451612903225805,7.0,0.9435483870967742,117.0,0.4166666666666667,10.0,0.6666666666666666,0.5833333333333334,0.6222222222222222,0.5565678131607795,0.8429099462365591,0.5420415471381457,0.5405405405405406,0.17129828743871273,0.8287017125612873,0.4594594594594595,NaN,0.5405405405405406,NaN,NaN,0.7659156835808252,0.46959328323951127,NaN,0.5405405405405406,0.128,0.001,0.11,0.0,110.0,0.0,19430.0,136615.0,16627.0,100.0,79.9999999999998,?,?,?,?,?,?,?
data,8,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1335.0,149.0,77.0,72.0,0.0,51.67785234899329,48.32214765100671,0.0,0.3661073032380053,0.16408650260999272,0.2795496063927402,105.47237617890912,100.2766842545622,369.3910037989681,374.04286605688634,-4.651862257918253,2.4791342536843497,2.510354805750915,-0.03122055206656546,38.27175158205362,0.2568573931681451,10.36076980447582,0.6,15.0,0.10483870967741936,13.0,0.8951612903225806,111.0,0.4,10.0,0.5357142857142857,0.6,0.5660377358490566,0.4736481355085321,0.7624193548387097,0.4484132467300784,0.5167785234899329,0.16395612107756463,0.8360438789224354,0.48322147651006714,NaN,0.5167785234899329,NaN,NaN,0.7495740927812669,0.4425900010217179,NaN,0.5167785234899329,0.124,0.0,0.12,0.0,120.0,0.0,19358.0,136514.0,16728.0,100.0,79.9999999999998,?,?,?,?,?,?,?
data,8,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1335.0,149.0,95.0,54.0,0.0,63.758389261744966,36.241610738255034,0.0,0.5165244561951688,0.1630425055928413,0.2776617207218107,104.80131034246811,99.59948453399976,369.3910037989681,366.34198794180685,3.049015857161237,2.4791342536843497,2.4586710600121267,0.020463193672223066,43.79505786473715,0.29392656285058494,11.856016365945807,0.64,16.0,0.03225806451612903,4.0,0.967741935483871,120.0,0.36,9.0,0.8,0.64,0.7111111111111111,0.6661778653160575,0.8514516129032258,0.6402685927808229,0.6375838926174496,0.14703637671008163,0.8529636232899185,0.3624161073825503,NaN,0.6375838926174496,NaN,NaN,0.803089906896304,0.5564963874580849,NaN,0.6375838926174496,0.118,0.001,0.11,0.0,110.0,0.0,19418.0,136514.0,16728.0,100.0,79.9999999999998,?,?,?,?,?,?,?
data,8,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1335.0,149.0,89.0,60.0,0.0,59.73154362416108,40.26845637583892,0.0,0.46833184656556653,0.16346010439970185,0.2784186492268474,105.0697366770445,99.87100085513599,369.3910037989681,371.10553081152085,-1.7145270125527645,2.4791342536843497,2.490641146386046,-0.011506892701696405,38.38798436437484,0.25763747895553585,10.392235861073258,0.68,17.0,0.056451612903225805,7.0,0.9435483870967742,117.0,0.32,8.0,0.7083333333333334,0.68,0.6938775510204083,0.6338556702851905,0.8675806451612903,0.5825253651709963,0.5973154362416108,0.1455462452244174,0.8544537547755825,0.40268456375838924,NaN,0.5973154362416108,NaN,NaN,0.8079224368015866,0.5171336384198416,NaN,0.5973154362416108,0.181,0.001,0.14,0.0,140.0,0.0,19430.0,136514.0,16728.0,99.32885906040268,79.9999999999998,?,?,?,?,?,?,?
data,8,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1335.0,149.0,82.0,67.0,0.0,55.033557046979865,44.966442953020135,0.0,0.4056322934031912,0.16343027591349754,0.27836269513101064,105.10787483053736,99.91229775589011,370.14513586971395,369.02554514662376,1.119590723090198,2.484195542749758,2.476681511051166,0.0075140316985919334,42.9748298860278,0.2884216770874349,11.61026465606571,0.5416666666666666,13.0,0.072,9.0,0.928,116.0,0.4583333333333333,11.0,0.5909090909090909,0.5416666666666666,0.5652173913043478,0.4866729014482482,0.8378333333333333,0.5030835566549852,0.5503355704697986,0.16576043553618955,0.8342395644638104,0.44966442953020136,NaN,0.5503355704697986,NaN,NaN,0.7871996375448983,0.4936339134783628,NaN,0.5503355704697986,0.108,0.0,0.1,0.01,100.0,10.0,19454.0,136514.0,16728.0,100.0,79.9999999999998,?,?,?,?,?,?,?
data,8,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1336.0,148.0,90.0,58.0,0.0,60.810810810810814,39.189189189189186,0.0,0.48035595375022705,0.16267267267267282,0.27700432860287855,104.75686385223416,99.57041982400528,367.8237535378772,360.1916129490184,7.632140588858817,2.4852956320126838,2.4337271145203947,0.05156851749228931,48.630254576089726,0.32858280118979544,13.221075068791595,0.625,15.0,0.04838709677419355,6.0,0.9516129032258065,118.0,0.375,9.0,0.7142857142857143,0.625,0.6666666666666666,0.6091009996070776,0.8825604838709677,0.5772616437743278,0.6081081081081081,0.15374049636162268,0.8462595036383773,0.3918918918918919,NaN,0.6081081081081081,NaN,NaN,0.8066284534356558,0.5425944326076233,NaN,0.6081081081081081,0.104,0.0,0.09,0.0,90.0,0.0,19406.0,136615.0,16627.0,100.0,79.9999999999998,?,?,?,?,?,?,?
data,8,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1336.0,148.0,78.0,70.0,0.0,52.7027027027027,47.2972972972973,0.0,0.36624457086927253,0.16402402402402416,0.279446041464341,105.62709809136108,100.44810421230245,367.8237535378772,372.92447768104483,-5.100724143167611,2.4852956320126838,2.519759984331384,-0.03446435231870007,36.8911182033211,0.24926431218460202,10.029563846404004,0.375,9.0,0.08870967741935484,11.0,0.9112903225806451,113.0,0.625,15.0,0.45,0.375,0.4090909090909091,0.30867620249036204,0.7693212365591398,0.35605913342348433,0.527027027027027,0.17673868376519283,0.823261316234807,0.47297297297297297,NaN,0.527027027027027,NaN,NaN,0.7482995296830283,0.4520297789624331,NaN,0.527027027027027,0.087,0.0,0.08,0.0,80.0,0.0,19394.0,136615.0,16627.0,98.64864864864865,79.9999999999998,?,?,?,?,?,?,?
data,8,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1336.0,148.0,78.0,70.0,0.0,52.7027027027027,47.2972972972973,0.0,0.3759787977352126,0.16348348348348365,0.27846042245450303,105.05147470993978,99.8503118523549,371.18926895809204,366.4169317751091,4.7723371829829375,2.5080356010681895,2.475790079561548,0.03224552150664147,47.04171778025896,0.3178494444612092,12.673242928682312,0.375,9.0,0.06451612903225806,8.0,0.9354838709677419,116.0,0.625,15.0,0.5294117647058824,0.375,0.4390243902439025,0.35891813239650716,0.7795698924731183,0.37499603401231046,0.527027027027027,0.17616618490554883,0.8238338150944511,0.47297297297297297,NaN,0.527027027027027,NaN,NaN,0.7736239298820696,0.4763171337220833,NaN,0.527027027027027,0.1,0.001,0.09,0.0,90.0,0.0,19382.0,136615.0,16627.0,100.0,79.9999999999998,?,?,?,?,?,?,?
data,8,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1336.0,148.0,86.0,62.0,0.0,58.108108108108105,41.891891891891895,0.0,0.44472012102874425,0.16315315315315332,0.2778642508046125,104.8392105251842,99.6365366787256,371.18926895809204,364.9823442671764,6.206924690915628,2.5080356010681895,2.4660969207241648,0.04193868034402451,47.06765766798582,0.3180247139728772,12.68023124701373,0.5833333333333334,14.0,0.056451612903225805,7.0,0.9435483870967742,117.0,0.4166666666666667,10.0,0.6666666666666666,0.5833333333333334,0.6222222222222222,0.5565678131607795,0.8445900537634409,0.530952940386681,0.581081081081081,0.15957390497075113,0.8404260950292488,0.4189189189189189,NaN,0.581081081081081,NaN,NaN,0.7941652682658725,0.5140634046379648,NaN,0.581081081081081,0.08,0.001,0.08,0.0,80.0,0.0,19430.0,136615.0,16627.0,99.32432432432432,79.9999999999998,?,?,?,?,?,?,?
data,8,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1336.0,148.0,88.0,60.0,0.0,59.45945945945946,40.54054054054054,0.0,0.4619486185167232,0.1632432432432434,0.2780395163269172,104.89710075739026,99.69938337307747,371.18926895809204,366.0162887813387,5.172980176753356,2.5080356010681895,2.4730830323063424,0.034952568761847,45.65390865935669,0.3084723558064641,12.299361128489707,0.5416666666666666,13.0,0.056451612903225805,7.0,0.9435483870967742,117.0,0.4583333333333333,11.0,0.65,0.5416666666666666,0.5909090909090908,0.5231554417794398,0.8024193548387096,0.4822104703950546,0.5945945945945946,0.15960384323598356,0.8403961567640165,0.40540540540540543,NaN,0.5945945945945946,NaN,NaN,0.7868220039029568,0.5145686810449174,NaN,0.5945945945945946,0.111,0.001,0.1,0.0,100.0,0.0,19430.0,136615.0,16627.0,100.0,79.9999999999998,?,?,?,?,?,?,?
data,8,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1336.0,148.0,85.0,63.0,0.0,57.432432432432435,42.567567567567565,0.0,0.4442722612945524,0.1635735735735738,0.2786281278579636,105.02467090537849,99.8200339910699,369.4598681406828,369.31936417393524,0.14050396674753074,2.4963504604100186,2.495401109283346,9.49351126672505E-4,41.941395100756736,0.2833878047348428,11.352084141595133,0.64,16.0,0.11382113821138211,14.0,0.8861788617886179,109.0,0.36,9.0,0.5333333333333333,0.64,0.5818181818181818,0.49040436398816795,0.8141463414634146,0.48692853748454074,0.5743243243243243,0.1463743405759052,0.8536256594240947,0.42567567567567566,NaN,0.5743243243243243,NaN,NaN,0.776550996588239,0.486747438497338,NaN,0.5743243243243243,0.092,0.0,0.08,0.0,80.0,0.0,19430.0,136615.0,16627.0,99.32432432432432,79.9999999999998,?,?,?,?,?,?,?
data,9,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1335.0,149.0,81.0,68.0,0.0,54.36241610738255,45.63758389261745,0.0,0.3920556822272891,0.16346010439970193,0.27841507802479964,105.10277344638466,99.9050653152549,373.19163525277963,368.1993375222753,4.992297730504333,2.5046418473340917,2.471136493438089,0.03350535389600224,46.25707223555629,0.31045014923192144,12.394991705594975,0.4166666666666667,10.0,0.08,10.0,0.92,115.0,0.5833333333333334,14.0,0.5,0.4166666666666667,0.45454545454545453,0.36303700311824266,0.8103333333333333,0.4176993666938189,0.5436241610738255,0.16637393953421717,0.8336260604657827,0.4563758389261745,NaN,0.5436241610738255,NaN,NaN,0.7776050366396298,0.4699009566241364,NaN,0.5436241610738255,0.111,0.001,0.1,0.0,100.0,0.0,19406.0,136514.0,16728.0,100.0,79.9999999999998,?,?,?,?,?,?,?
data,9,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1335.0,149.0,83.0,66.0,0.0,55.70469798657718,44.29530201342282,0.0,0.4221752159351313,0.16396718866517537,0.279336120989604,105.42882219612704,100.23556773706964,373.19163525277963,375.0336096916013,-1.841974438821694,2.5046418473340917,2.517004091889942,-0.012362244555850296,41.63043753962218,0.2793989096618938,11.15524401060704,0.6666666666666666,16.0,0.128,16.0,0.872,109.0,0.3333333333333333,8.0,0.5,0.6666666666666666,0.5714285714285715,0.48218401518655146,0.8078333333333333,0.4391686121507213,0.5570469798657718,0.14784422982534995,0.85215577017465,0.4429530201342282,NaN,0.5570469798657718,NaN,NaN,0.7544222294213373,0.45963816654196543,NaN,0.5570469798657718,0.088,0.001,0.09,0.0,90.0,0.0,19394.0,136514.0,16728.0,98.65771812080537,79.9999999999998,?,?,?,?,?,?,?
data,9,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1335.0,149.0,92.0,57.0,0.0,61.74496644295302,38.25503355704698,0.0,0.492622020431328,0.1634899328859063,0.27848411314830224,105.12195278460483,99.92983753151383,373.19163525277963,372.35767057625117,0.833964676528467,2.5046418473340917,2.4990447689681288,0.005597078365962865,40.934628513237804,0.2747290504244148,10.968795826710029,0.7083333333333334,17.0,0.048,6.0,0.952,119.0,0.2916666666666667,7.0,0.7391304347826086,0.7083333333333334,0.723404255319149,0.6718536139539109,0.8861666666666667,0.6063630776581378,0.6174496644295302,0.14181559044129594,0.858184409558704,0.3825503355704698,NaN,0.6174496644295302,NaN,NaN,0.8163848201780944,0.5380806415519875,NaN,0.6174496644295302,0.078,0.0,0.08,0.0,80.0,0.0,19382.0,136514.0,16728.0,99.32885906040268,79.9999999999998,?,?,?,?,?,?,?
data,9,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1335.0,149.0,83.0,66.0,0.0,55.70469798657718,44.29530201342282,0.0,0.4181753638622648,0.1633407904548847,0.2782066785736512,104.90824897480724,99.704276341609,374.1122517162362,368.7100433208957,5.4022083953404945,2.510820481317021,2.4745640491335283,0.036256432183493253,46.722257445714106,0.3135721976222423,12.488833827648312,0.56,14.0,0.11290322580645161,14.0,0.8870967741935484,110.0,0.44,11.0,0.5,0.56,0.5283018867924528,0.4276718669803423,0.7740322580645161,0.4055045985582898,0.5570469798657718,0.15538524655046004,0.8446147534495398,0.4429530201342282,NaN,0.5570469798657718,NaN,NaN,0.7956633540042086,0.4955589663685929,NaN,0.5570469798657718,0.105,0.001,0.09,0.0,90.0,0.0,19442.0,136514.0,16728.0,99.32885906040268,79.9999999999998,?,?,?,?,?,?,?
data,9,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1336.0,148.0,77.0,71.0,0.0,52.027027027027025,47.972972972972975,0.0,0.3682058682058682,0.1640840840840844,0.2795487091977846,105.56271790256653,100.37459353872258,366.1994804542968,373.2307129663258,-7.031232512029021,2.4743208138803836,2.5218291416643637,-0.04750832778397987,35.414164020443025,0.23928489203002043,9.670730274250856,0.64,16.0,0.08943089430894309,11.0,0.9105691056910569,112.0,0.36,9.0,0.5925925925925926,0.64,0.6153846153846153,0.5341458159139597,0.8022764227642276,0.4654776739356179,0.5202702702702703,0.17007991981090978,0.8299200801890901,0.4797297297297297,NaN,0.5202702702702703,NaN,NaN,0.7509062896407984,0.4535954737099441,NaN,0.5202702702702703,0.088,0.0,0.08,0.0,80.0,0.0,19418.0,136615.0,16627.0,99.32432432432432,79.9999999999998,?,?,?,?,?,?,?
data,9,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1336.0,148.0,89.0,59.0,0.0,60.13513513513514,39.86486486486486,0.0,0.47165244751013485,0.16312312312312338,0.27781741458947923,104.94923331431447,99.7580432721024,365.8868656402569,364.64729243279436,1.239573207462513,2.4722085516233574,2.4638330569783404,0.00837549464501698,42.33002024762854,0.28601365032181447,11.569155447423954,0.64,16.0,0.08130081300813008,10.0,0.9186991869918699,113.0,0.36,9.0,0.6153846153846154,0.64,0.6274509803921569,0.5500903294080045,0.8266666666666667,0.4999535885727667,0.6013513513513513,0.1529534317195723,0.8470465682804277,0.39864864864864863,NaN,0.6013513513513513,NaN,NaN,0.7934540174524963,0.5308326941206167,NaN,0.6013513513513513,0.088,0.0,0.07,0.0,70.0,0.0,19442.0,136615.0,16627.0,100.0,79.9999999999998,?,?,?,?,?,?,?
data,9,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -E 1.0 -C 250007\" -calibrator \"weka.classifiers.functions.Logistic -R 1.0E-8 -M -1 -num-decimal-places 4\"',-6585883636378691736,2.02210241514E7,1336.0,148.0,85.0,63.0,0.0,57.432432432432435,42.567567567567565,0.0,0.43219048779002506,0.16369369369369396,0.27884958386871794,105.17094651108303,99.97324342820363,367.28350977045136,369.4303954863238,-2.146885715872429,2.4816453362868334,2.496151320853539,-0.014505984566705602,39.33824000927305,0.26579891898157465,10.71059248858166,0.4,10.0,0.07317073170731707,9.0,0.926829268292683,114.0,0.6,15.0,0.5263157894736842,0.4,0.45454545454545453,0.36607649620635724,0.7889430894308943,0.42471986523030547,0.5743243243243243,0.1591332133388402,0.8408667866611598,0.42567567567567566,NaN,0.5743243243243243,NaN,NaN,0.7799102327106826,0.4863831439972778,NaN,0.5743243243243243,0.108,0.001,0.1,0.0,100.0,0.0,19406.0,136615.0,16627.0,99.32432432432432,79.9999999999998,?,?,?,?,?,?,?
